MAPA ->,Mapa - por partido y fuente de origen de datos,,,,,,,,,,,,,,,,
,,Ubicación,,,,,,Categoría de uso y dominio,,,,,,,,,
Propiedad_ID,Descripción,Dirección oficial,Ubicación,Localidad,Lat,Long,Direcciones secundarias,En Índice GCBA,En Índice PBA,En Templos,En alquileres,En Eduardo,En Relev,En entes,Fuentes disponibles,Categoría de uso,Universo dominial
PROP_0827,Parroquia Ntra Sra de las Victorias o enajenar parte de la propiedad y librarlo,Sin Dirección 850,Ver en mapa,CABA,,,Sin Dirección 858 | Sin Dirección 860 | Sin Dirección 862,,,,,,✅,,Relevamiento,a definir,U5
PROP_0828,Parroquia San Rafael-Ver carpeta 392,Padre Fahy 2721,Ver en mapa,CABA,-34.616169,-58.520462,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0829,parroquia de Mater Dei,Escalada Av. y Echeandia,Ver en mapa,CABA,-34.659248,-58.477042,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0830,Parroquia Ntra Sra de Lujan de las patriotas,Ercilla y Andalgala,Ver en mapa,CABA,-34.653817,-58.517486,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0831,Averiguar,Reconquista 1166,Ver en mapa,CABA,-34.594677,-58.373378,Reconquista 1172 | Reconquista 1178 | Reconquista 1198,,,,,,✅,,Relevamiento,a definir,U6
PROP_0832,Iglesia de Nueva Pompeya el 13 de octubre de 2005,Esquiu 1002,Ver en mapa,CABA,-34.651877,-58.417931,Esquiu 1012,,,,,,✅,,Relevamiento,a definir,U5
PROP_0833,Averiguar,Moreno 2231,Ver en mapa,CABA,-34.61304,-58.397951,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0834,Averiguar,"Ugarte, Manuel 3433",Ver en mapa,CABA,-34.561691,-58.472462,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0835,Iglesia Polaca en Bs As,"Mansilla, Lucio Norberto, Gral. y Salguero, Jeronimo",Ver en mapa,CABA,-34.589729,-58.416489,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0836,Averiguar,"Acevedo, Eduardo 493",Ver en mapa,CABA,-34.610365,-58.432137,"Acevedo, Eduardo 495",,,,,,✅,,Relevamiento,a definir,U6
PROP_0837,Averiguar,Sin Dirección,Ver en mapa,,,,#Ref!,,,,,,✅,,Relevamiento,a definir,U7
PROP_0838,Parroquia Jesús de Nazareth,"Pomar, Gregorio Tte. Cnel. 4341",Ver en mapa,CABA,-34.641057,-58.422777,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0839,Averiguar,Sin Dirección 831,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0840,parroquia santa maria Goretti,Corvalan 1349,Ver en mapa,CABA,-34.651009,-58.494098,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0841,Averiguar,Paraguay 1867,Ver en mapa,CABA,-34.598711,-58.394158,Paraguay 1869,,,,,,✅,,Relevamiento,a definir,U5
PROP_0842,Instituto de Cultura Superior de San Isidro,25 De Mayo 337,Ver en mapa,Buenos Aires,-34.603703,-58.371015,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0843,Averiguar,Ramallo 1948,Ver en mapa,CABA,-34.54081,-58.468156,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0844,Parroquia ntra Sra de Balvanera,Gneral Rodriguez Sobre El Camino De Tierra De Marcos Paz,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0845,Averiguar,Cochabamba 2282,Ver en mapa,CABA,-34.62447,-58.397115,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0846,PBA - Parcela en San Isidro sobre Jacinto Díaz,316,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0847,PBA - Parcela en San Isidro sobre Don Bosco,Sin Dirección 345,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0848,Averiguar,Avellaneda Av. 2645,Ver en mapa,,-34.625229,-58.468204,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0849,Averiguar,Sin Dirección 123,Ver en mapa,,,,Sin Dirección 131,,,,,,✅,,Relevamiento,a definir,U7
PROP_0850,Iglesia Sn Tarsicio,Demaria 4422,Ver en mapa,CABA,-34.575382,-58.419834,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0851,Averiguar,Diaz Velez Av. 3815,Ver en mapa,,-34.608464,-58.42032,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0852,Averiguar,Hamburgo y Bucarelli,Ver en mapa,CABA,-34.584486,-58.480836,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0853,Averiguar,Matheu 126,Ver en mapa,,-34.611283,-58.400328,Matheu 128,,,,,,✅,,Relevamiento,a definir,U9
PROP_0854,"PBA - Parcela en Caseros, Tres de Febrero, sobre Carhue",Carhue 5085,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0855,colegio de Niñas de Divino Pastor ¿Toda la parcela sigue siendo del Arzobispado o en algún momento se hizo una subdivisión? y tam,Oliden 4440,Ver en mapa,CABA,-34.678077,-58.472129,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0856,Averiguar,Matheu 134,Ver en mapa,CABA,-34.611351,-58.400324,Matheu 150,,,,,,✅,,Relevamiento,a definir,U5
PROP_0857,Instituto religioso: Hermanas Terciarias Franciscanas de la Caridad,Olleros 2080,Ver en mapa,CABA,-34.567864,-58.441283,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0858,Averiguar,Paez 2878,Ver en mapa,CABA,-34.622085,-58.473015,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0859,"Parroquia Santa Elisa, 29/11/1937",Cafayate 1209,Ver en mapa,CABA,-34.651287,-58.511836,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0860,"PBA - Parcela en San Isidro, sobre Centenario",Cabildo Av. 638,Ver en mapa,Buenos Aires,-34.570814,-58.443406,Cabildo Av. 642,,,,,,✅,,Relevamiento,a definir,U7
PROP_0861,Averiguar,Sin Dirección 1141,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0862,Averiguar,Sin Dirección 672,Ver en mapa,CABA,,,Sin Dirección 676 | Sin Dirección 678,,,,,,✅,,Relevamiento,a definir,U2
PROP_0863,Averiguar,Bacacay y Gualeguaychu,Ver en mapa,,-34.632192,-58.485202,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0864,Averiguar,Bolivar 1267,Ver en mapa,,-34.622687,-58.372802,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0865,Averiguar,Corrientes Av. y Yatay,Ver en mapa,,-34.602418,-58.428575,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0866,colegio santa ana entre otros,Derqui Partido De Pilar,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0867,Averiguar,Directorio Av. 2138,Ver en mapa,,-34.632444,-58.45709,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0868,iglesia con nombre San Miguel Arcángel y colegio para niños pobres,Sin Dirección 6351,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0869,Averiguar,"Paz, Gral. Av. 3600",Ver en mapa,,-34.552019,-58.500671,,,,,,,✅,,Relevamiento,a definir,U9
PROP_0870,Averiguar,Av. Belgrano 1154,Ver en mapa,CABA,,,Av. Belgrano 1153,,,,,,✅,,Relevamiento,a definir,U5
PROP_0871,Averiguar,Larrazabal 3300,Ver en mapa,,-34.669752,-58.480694,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0872,Parroquia San Rafael,"Varela, Jose Pedro y Lope De Vega Av.",Ver en mapa,CABA,-34.615508,-58.523115,,,,,,,✅,,Relevamiento,a definir,U9
PROP_0873,Parroquia N S Balvanera,"Mitre, Bartolome 401",Ver en mapa,CABA,-34.606656,-58.372487,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0874,PBA - Terreno en San Andrés,Morelos 539,Ver en mapa,Buenos Aires,-34.619107,-58.455752,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0875,Averiguar,"Hernandez, Jose 2716",Ver en mapa,CABA,-34.567461,-58.456489,"Hernandez, Jose 2718",,,,,,✅,,Relevamiento,a definir,U5
PROP_0876,Averiguar,Aguero 1653,Ver en mapa,CABA,-34.59125,-58.406519,Aguero 1657,,,,,,✅,,Relevamiento,a definir,U6
PROP_0877,Averiguar,Juncal 1283,Ver en mapa,CABA,-34.59278,-58.385622,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0878,"Instituto Cultural Femenino Argentino, en concepto de amortización de la deuda por la compra de los inmuebles Av","Yrigoyen, Hipolito 763",Ver en mapa,Buenos Aires,-34.609325,-58.377134,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0879,Averiguar,Gurruchaga 1040,Ver en mapa,,-34.593341,-58.435572,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0880,Iglesia o Capilla-Parroquia Santos Sabino y Bonifacio,Primera Junta y Fernandez,Ver en mapa,CABA,-34.648993,-58.472191,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0881,Parroquia N S de Guadalupe-ver ficha 263,"Mansilla, Lucio Norberto, Gral. y Medrano",Ver en mapa,,-34.589342,-58.417031,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0882,"Parroquia de Belgrano, circunscripción 16, calle Blandengues, desde la esquina de Monroe hacia el Nord Oeste hasta dar con los terr",Del Libertador Av. y Monroe,Ver en mapa,CABA,-34.552944,-58.450915,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0883,Averiguar,"Ciudad De La Paz y Larralde, Crisologo Av.",Ver en mapa,,-34.549583,-58.469304,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0884,Averiguar,"Porcel De Peralta, Manuel 949",Ver en mapa,CABA,-34.626444,-58.524709,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0885,Instituto Vocacional San Jose-Seminario de formación Inicial de San Isidro o,Elortondo 901,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0886,Averiguar,Acevedo 493,Ver en mapa,CABA,-34.597401,-58.439489,Acevedo 495,,,,,,✅,,Relevamiento,a definir,U6
PROP_0887,PBA - Terreno en  La Lucila sobre la calle Bermúdez,Bermudez 357,Ver en mapa,Buenos Aires,-34.633687,-58.49415,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0888,"PBA - Casa en San Miguel, Barrio Bello Horizonte, sobre la calle Constitución",Constitucion 3337,Ver en mapa,Buenos Aires,-34.627621,-58.412451,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0889,Averiguar,Cerrito 806,Ver en mapa,,-34.598975,-58.382604,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0890,PBA - Casa en San Isidro sobre 25 de mayo,25 De Mayo 327,Ver en mapa,Buenos Aires,-34.603828,-58.371006,,,,,,,✅,,Relevamiento,a definir,U1
PROP_0891,IGLESIA CATOLICA UCRANIANA,Supisiche 1244,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0892,Parroquia Soledad de María-ver ficha 265,Mercedes 4737,Ver en mapa,CABA,-34.595105,-58.517399,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0893,"Parroquia de Belgrano, próxima a la Estación Saavedra, calle FREYRE nros 2482 y 2496, esquina MONROE nro 3216","Freire, Ramon, Cap. Gral. 2482",Ver en mapa,CABA,-34.563319,-58.467292,"Freire, Ramon, Cap. Gral. 2496",,,,,,✅,,Relevamiento,a definir,U5
PROP_0894,PBA - Estancia Santa Rita en Punta Indio,Pba,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0895,"PBA - Finca en Glew, Almirante Brown",Castro Barros Av. 46,Ver en mapa,Buenos Aires,-34.612152,-58.420791,,,,,,,✅,,Relevamiento,a definir,U7
PROP_0896,templo La Redonda,Vuelta De Obligado 2030,Ver en mapa,CABA,-34.562158,-58.455127,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0897,PBA - Terreno en San Miguel,,Ver en mapa,CABA,-34.62983,-58.355694,,,,,,,✅,,Relevamiento,a definir,U1
PROP_0898,PBA - Terreno en Pinamar sobre calles Perú y Madero,Perú y Madero,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U1
PROP_0899,PBA - Terreno en Bella Vista,Quirno 5632,Ver en mapa,Buenos Aires,,,,,,,,,✅,,Relevamiento,a definir,U1
PROP_0900,Averiguar,Rivera Indarte Av. 472,Ver en mapa,CABA,-34.634408,-58.460248,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0901,"Parroquia Nuestra Señora de Czestochowa, escribano Rodriguez Ahobendas",Entre Rios Av. 1952,Ver en mapa,CABA,-34.630891,-58.390637,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0902,Averiguar,Directorio Av. 2590,Ver en mapa,CABA,-34.634314,-58.46316,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0903,Averiguar,Arcos 4734,Ver en mapa,CABA,-34.538829,-58.471598,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0904,Averiguar,Piedras 567,Ver en mapa,CABA,-34.614719,-58.377547,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0905,PBA - Casa en San Isidro sobre calle Don Bosco,Don Bosco 313,Ver en mapa,Buenos Aires,,,Don Bosco 351,,,,,,✅,,Relevamiento,a definir,U7
PROP_0906,011-009-047-035B,"Uriburu Jose E., Pres. 560",Ver en mapa,CABA,-34.602633,-58.398499,"Uriburu Jose E., Pres. 562",,,,,,✅,,Relevamiento,a definir,U6
PROP_0907,Averiguar,Larrea 416,Ver en mapa,CABA,-34.604332,-58.40221,Larrea 418 | Larrea 420 | Larrea 422,,,,,,✅,,Relevamiento,a definir,U6
PROP_0908,Averiguar,Peru 540,Ver en mapa,CABA,-34.614309,-58.374568,Peru 544 | Peru 548,,,,,,✅,,Relevamiento,a definir,U5
PROP_0909,Averiguar,Mexico 3640,Ver en mapa,CABA,-34.619891,-58.41729,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0910,Averiguar,Lafuente Av. 1350,Ver en mapa,CABA,-34.645946,-58.459052,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0911,Averiguar,Lavalle 348,Ver en mapa,CABA,-34.602015,-58.371754,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0912,Averiguar,Moreno 2245,Ver en mapa,CABA,-34.61305,-58.398127,Moreno 2247,,,,,,✅,,Relevamiento,a definir,U5
PROP_0913,Averiguar,Neuquen 2747,Ver en mapa,CABA,-34.620484,-58.471758,Neuquen 2749,,,,,,✅,,Relevamiento,a definir,U5
PROP_0914,Averiguar,Paez 2884,Ver en mapa,CABA,-34.622115,-58.473096,,,,,,,✅,,Relevamiento,a definir,U6
PROP_0915,Colegio Siro-Argentino,Paraguay 834,Ver en mapa,CABA,-34.597708,-58.378825,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0916,Averiguar,Paraguay 840,Ver en mapa,CABA,-34.597716,-58.378993,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0917,Parroquia Santa Elisa,"Olmos, Ambrosio y Salta",Ver en mapa,CABA,-34.634102,-58.382511,,,,,,,✅,,Relevamiento,a definir,U5
PROP_0918,Parroquia Jesus de Nazareth (Av,Dirección Inexistente 4135,Ver en mapa,CABA,,,,,,,,,✅,,Relevamiento,a definir,U5
